Node1	Node2	AdamicAdar	WeightedKatz	IsEdge	BonCen1	BonCen2	StatusDiff
34103	41106	2.39260942876	10.83	1	0.005339	0.002975	0.002364
35890	49692	1.81782846978	6.3175	1	0.000431	0.000525	9.4e-05
45099	50617	1.88194482862	8.1225	1	0.003667	0.005771	0.002104
41097	46268	1.83256628614	2.7075	1	0.002054	2e-05	0.002034
32303	36339	3.86495457241	18.9525	1	0.015323	0.041915	0.026592
45198	49473	2.89967643985	14.44	1	0.014858	0.00668	0.008178
42937	50433	3.92614562058	15.3425	1	0.105906	0.004874	0.101032
36469	36639	0.704529225695	1.805	1	1.3e-05	2.1e-05	8e-06
34776	37811	3.66095874919	14.44	1	0.006508	0.037148	0.03064
34792	38961	2.77958979047	9.025	1	0.112376	0.002443	0.109933
32192	39375	29.6372044304	139.8875	1	0.079698	0.054789	0.024909
44534	51824	1.57004173403	3.61	1	0.000177	0.000177	0
43138	44889	3.3416758345	10.83	1	0.001039	0.003432	0.002393
40635	48741	1.61137425731	5.415	1	0.002481	0.000812	0.001669
32559	33624	1.18821950882	5.415	1	0.00176	0.025365	0.023605
32345	34819	2.90181758726	14.44	1	0.025453	0.017404	0.008049
35569	44557	6.6416770574	31.5875	1	0.028803	0.0384	0.009597
31328	33312	2.20022789188	8.1225	1	0.002227	0.001853	0.000374
31758	42219	1.16092962507	1.805	1	0.001256	3.5e-05	0.001221
30938	31455	3.91232325268	14.44	1	0.038965	0.002731	0.036234
44869	51429	0.763496408743	2.7075	1	0.000342	0.000342	0
32213	39840	1.25835200542	5.415	1	0.03139	0.002913	0.028477
35306	36532	6.60947929036	28.88	1	0.012382	0.024297	0.011915
37845	37985	2.76011112435	9.025	1	0.001222	0.010439	0.009217
39651	39797	2.67061045172	10.83	1	0.047036	0.003849	0.043187
45791	51738	13.1271286183	55.955	1	0.052358	0.011819	0.040539
33461	40233	2.65844012873	9.9275	1	0.008266	0.005193	0.003073
43416	46634	2.10982090809	5.415	1	0.002463	0.000839	0.001624
31763	41353	3.38835249621	14.44	1	0.008634	0.025453	0.016819
32886	42699	0.276937893409	0.9025	1	2e-06	4e-06	2e-06
38583	40270	2.20996832856	9.9275	1	0.002107	0.039587	0.03748
43856	46714	6.86807734998	34.295	1	0.017969	0.041172	0.023203
34682	41792	26.4871866445	127.2525	1	0.09494	0.05101	0.04393
31245	51424	0	0	1	0	0	0
45797	47732	9.14616211029	44.2225	1	0.01794	0.066803	0.048863
39335	42727	3.49094148112	13.5375	1	0.007404	0.053291	0.045887
36911	49700	2.90713430487	13.5375	1	0.004403	0.047576	0.043173
46641	50858	1.51323560217	5.415	1	0.001311	0.001311	0
35509	50646	6.83312457483	25.27	1	0.003123	0.011824	0.008701
30838	33439	1.30673298565	3.61	1	0.00063	0.002223	0.001593
32470	46602	6.81929262684	25.27	1	0.005718	0.00394	0.001778
31108	33646	1.15757717358	1.805	1	0.000572	0.086346	0.085774
34954	48185	3.62137144198	12.635	1	0.086675	0.002786	0.083889
38868	48559	5.88013473253	24.3675	1	0.007084	0.010867	0.003783
44716	48568	6.44980174381	26.1725	1	0.004884	0.054405	0.049521
34803	37410	0.941715211018	2.7075	1	7e-05	0.000151	8.1e-05
36350	51917	5.49170208402	22.5625	1	0.012236	0.006696	0.00554
47568	51021	5.66842879811	27.075	1	0.06358	0.010009	0.053571
36352	42067	2.16704124932	5.415	1	0.001383	0.009266	0.007883
31271	31567	1.21439106913	4.5125	1	0.000496	0.003729	0.003233
33736	41243	0.35598386112	1.805	1	0.012423	0.006666	0.005757
32151	51231	4.94031356674	24.3675	1	0.075941	0.013738	0.062203
36740	43096	2.29379769313	9.9275	1	0.002994	0.005866	0.002872
46305	49378	5.50327060151	18.05	1	0.011076	0.008209	0.002867
31446	49669	2.97042545974	14.44	1	0.106363	0.007227	0.099136
34696	35823	7.04636495971	32.49	1	0.036496	0.028645	0.007851
32858	33273	0.206770411494	0.9025	1	0.001155	0.000425	0.00073
40695	51142	2.28915049429	5.415	1	0.000498	0.000153	0.000345
50019	51298	2.64505936186	12.635	1	0.010524	0.02056	0.010036
49376	51566	5.65740623372	27.9775	1	0.010285	0.024316	0.014031
33942	40532	3.05039005881	5.415	1	0.001241	8e-06	0.001233
46141	48519	1.82047845325	1.805	1	0	0	0
36094	38742	4.5693881601	21.66	1	0.010283	0.040393	0.03011
31347	33624	3.33129316959	17.1475	1	0.013746	0.025365	0.011619
43790	49738	5.14060728209	18.05	1	0.001988	0.003555	0.001567
32874	35101	0.9717472408	2.7075	1	0.00691	0.000239	0.006671
44443	48617	1.42010743458	3.61	1	8.2e-05	8.2e-05	0
36372	39827	2.61175370614	11.7325	1	0.027798	0.01416	0.013638
31228	38011	2.05679320891	4.5125	1	0.000864	0.003797	0.002933
41563	47923	3.33640878813	11.7325	1	0.017006	0.003767	0.013239
36725	42044	2.77322049904	11.7325	1	0.015304	0.004913	0.010391
31386	35474	3.37746375323	15.3425	1	0.033931	0.00902	0.024911
41480	41515	3.52762606239	12.635	1	0.00959	0.001405	0.008185
36670	38507	2.52359277543	9.9275	1	0.038293	0.002704	0.035589
46610	49147	4.8452949759	12.635	1	9.4e-05	9.4e-05	0
48570	50481	6.32799580737	25.27	1	0.03988	0.004222	0.035658
33380	41979	11.4276418626	47.8325	1	0.050739	0.024089	0.02665
32889	39235	0.471656511466	1.805	1	0.005531	0.000104	0.005427
42692	46996	5.72505440033	23.465	1	0.02157	0.026672	0.005102
36962	39664	1.70695241083	2.7075	1	3.8e-05	3.8e-05	0
41104	42621	3.45853264297	15.3425	1	0.013849	0.018559	0.00471
43135	47798	3.24994968138	10.83	1	0.023447	0.001506	0.021941
31746	37981	1.45157041056	7.22	1	0.00706	0.011258	0.004198
34948	43350	9.89462827529	46.93	1	0.088713	0.018598	0.070115
35538	48686	3.85620375597	11.7325	1	0.003904	0.003005	0.000899
44117	47476	4.27373017899	14.44	1	0.005263	0.001279	0.003984
35766	37563	1.34404854176	4.5125	1	0.000253	0.00019	6.3e-05
48102	49502	3.90865033713	8.1225	1	0	0	0
45808	50098	4.81796079647	12.635	1	0.000122	0.00113	0.001008
35683	44637	2.43609112668	5.415	1	0.000101	0.008591	0.00849
33014	33630	1.9746697985	6.3175	1	0.003667	0.001481	0.002186
31061	33122	2.16715703909	6.3175	1	0.005427	0.000345	0.005082
48212	49933	1.44269504089	0.9025	1	0	0	0
32117	33736	2.86678888824	14.44	1	0.017616	0.012423	0.005193
45270	47849	4.3689795279	18.9525	1	0.005916	0.047111	0.041195
34059	37981	8.03846820184	34.295	1	0.086046	0.011258	0.074788
43092	48249	2.20663121088	4.5125	1	1.9e-05	1.9e-05	0
41057	47902	5.95957017678	24.3675	1	0.059487	0.007084	0.052403
35164	43431	6.30566610235	18.05	1	0.010071	0.000105	0.009966
36087	40270	2.31295695845	9.025	1	0.002927	0.039587	0.03666
43446	50892	2.0916099391	4.5125	1	0.001706	0.001832	0.000126
35018	46410	3.40316011139	14.44	1	0.00468	0.008355	0.003675
37672	41779	0.683862639801	2.7075	1	0.000162	0.004222	0.00406
35890	48713	2.09159755221	7.22	1	0.000431	0.001388	0.000957
31880	44486	2.87138674301	5.415	1	0.002945	2.9e-05	0.002916
31120	31541	1.14926031793	6.3175	1	0.020347	0.006987	0.01336
41271	46396	23.8114865807	109.2025	1	0.148181	0.033203	0.114978
34718	35513	11.4063461917	55.955	1	0.021562	0.100178	0.078616
36239	37359	0	0	1	0.000567	3e-06	0.000564
34206	38396	3.23087241787	13.5375	1	0.003764	0.096669	0.092905
45638	50698	4.69035543867	16.245	1	0.005862	0.003571	0.002291
31746	36910	2.03100336727	8.1225	1	0.00706	0.004256	0.002804
31446	50022	2.59577770227	7.22	1	0.106363	0.00142	0.104943
34948	42749	1.85488381147	8.1225	1	0.088713	0.002833	0.08588
30999	50719	5.06302736024	26.1725	1	0.097209	0.012272	0.084937
34059	50255	1.66102924322	6.3175	1	0.086046	0.002557	0.083489
31837	40235	13.1143545389	58.6625	1	0.027481	0.039235	0.011754
43208	46199	3.80283795796	11.7325	1	0.000687	0.001075	0.000388
38396	43408	13.4045413208	68.59	1	0.096669	0.034577	0.062092
33897	43067	1.25181928507	2.7075	1	0.00023	0.002711	0.002481
31365	38338	3.65085945657	10.83	1	0.013734	0.00039	0.013344
46312	51378	7.00273090355	25.27	1	0.003133	0.003622	0.000489
32928	33393	3.27053908025	10.83	1	0.00702	0.016867	0.009847
31012	40636	3.2429357826	11.7325	1	0.001507	0.072205	0.070698
37486	37811	2.91704421406	13.5375	1	0.010125	0.037148	0.027023
37718	40604	6.03073279693	20.7575	1	0.005794	0.020707	0.014913
34509	35751	6.01621927079	22.5625	1	0.006851	0.005357	0.001494
35390	44332	14.2496606078	64.98	1	0.109738	0.022032	0.087706
47943	49672	6.58432052373	23.465	1	0.002346	0.002346	0
46548	49573	1.81081820286	5.415	1	0.000944	0.028458	0.027514
34117	34900	3.04639046776	10.83	1	0.001682	0.035368	0.033686
32042	34837	24.5414025008	120.935	1	0.073019	0.070525	0.002494
35967	42581	1.07109870264	1.805	1	0.000485	0.013016	0.012531
35747	36705	5.12327947524	18.9525	1	0.003825	0.002466	0.001359
34792	49696	3.89282066096	12.635	1	0.112376	0.002394	0.109982
38396	41337	4.94217183968	17.1475	1	0.096669	0.002738	0.093931
47346	51315	6.1864507534	18.05	1	0.000105	0.000105	0
33380	45817	2.17716300656	5.415	1	0.050739	0.000661	0.050078
36459	46906	1.44269504089	0.9025	1	0.001132	7e-06	0.001125
31837	42299	10.4967103928	47.8325	1	0.027481	0.033619	0.006138
37822	41057	15.1341001947	59.565	1	0.018116	0.059487	0.041371
34012	40270	5.12571320134	25.27	1	0.019907	0.039587	0.01968
47977	50319	3.97087952843	15.3425	1	0.002701	0.003738	0.001037
30868	47500	10.441195708	43.32	1	0.006728	0.015048	0.00832
43135	46094	6.97880753607	32.49	1	0.023447	0.018058	0.005389
35895	41186	6.27987595342	26.1725	1	0.018167	0.011861	0.006306
34174	34205	2.79225263009	11.7325	1	0.00707	0.009821	0.002751
37211	40790	1.5641274054	8.1225	1	0.005516	0.049952	0.044436
33023	33844	1.44269504089	0.9025	1	0	0	0
41210	42313	6.11488710618	19.855	1	0.003024	0.019344	0.01632
32371	34062	4.57761563478	20.7575	1	0.009075	0.019835	0.01076
31525	42511	2.44984615374	8.1225	1	0.001245	0.016868	0.015623
39799	51567	1.57950507477	6.3175	1	0.044899	0.00144	0.043459
32119	36832	1.2795085997	1.805	1	0.000362	0.04527	0.044908
38772	42319	3.8650836783	9.9275	1	3.3e-05	3.3e-05	0
32897	33364	4.86063256256	20.7575	1	0.009602	0.020804	0.011202
41271	43592	2.10989421457	8.1225	1	0.148181	0.002656	0.145525
43706	43983	1.15978174126	1.805	1	2.6e-05	2.6e-05	0
34437	45077	16.2978856777	63.175	1	0.011757	0.058104	0.046347
42692	48143	2.77505860149	9.025	1	0.02157	0.003698	0.017872
32780	34088	0.605800133117	2.7075	1	0.00042	0.002634	0.002214
45523	46065	3.34854215221	13.5375	1	0.007222	0.007565	0.000343
33209	40598	2.41673384005	7.22	1	0.000301	0.017793	0.017492
31188	36602	1.23375467978	1.805	1	3.4e-05	0.003384	0.00335
37447	40790	6.55608291651	28.88	1	0.0196	0.049952	0.030352
32435	34092	3.92472709511	18.05	1	0.012023	0.004816	0.007207
36814	39530	3.71661859882	16.245	1	0.012023	0.005253	0.00677
38626	39261	2.44656700074	12.635	1	0.031539	0.009355	0.022184
34900	35375	10.2408745681	49.6375	1	0.035368	0.061588	0.02622
37072	37694	3.90865033713	8.1225	1	0	0	0
31769	40145	1.04118495732	4.5125	1	0.000813	0.026083	0.02527
34093	35375	2.39167571259	11.7325	1	0.004502	0.061588	0.057086
33845	35416	0.189461590845	0.9025	1	0.00021	6e-05	0.00015
37397	38013	2.92119360382	13.5375	1	0.016959	0.012421	0.004538
49108	49990	4.76366272579	18.05	1	0.00238	0.003141	0.000761
38870	38919	0.774328113739	1.805	1	0.00088	0.009295	0.008415
38650	50667	3.03191352354	13.5375	1	0.009903	0.020517	0.010614
31023	34038	0.709064701381	2.7075	1	0.00234	0.001136	0.001204
35454	47078	3.35658339815	12.635	1	0.058502	0.002765	0.055737
39915	48568	4.88013254265	21.66	1	0.014241	0.054405	0.040164
45027	49912	2.74440235563	11.7325	1	0.062019	0.003505	0.058514
44394	45233	6.44793324827	23.465	1	0.002641	0.061854	0.059213
34948	43582	6.73521859802	31.5875	1	0.088713	0.012633	0.07608
30901	34408	0.810076113281	2.7075	1	0.000741	0.006206	0.005465
34720	47742	4.1319547847	14.44	1	0.001773	0.001752	2.1e-05
45551	51054	3.08339005422	5.415	1	0	0	0
33795	39362	3.43435596782	9.9275	1	0.001683	0.003397	0.001714
31640	45632	6.84718666455	27.9775	1	0.009178	0.008918	0.00026
42181	49771	3.2733499578	7.22	1	0.00067	1.7e-05	0.000653
44889	45482	4.2810967532	14.44	1	0.003432	0.000688	0.002744
43558	50349	2.94394154983	9.9275	1	0.000674	0.007124	0.00645
39500	41806	2.36941266629	6.3175	1	0.001723	0.001039	0.000684
34845	38591	3.31689486441	9.9275	1	0.001075	0.007655	0.00658
31716	38706	1.602691591	6.3175	1	0.012393	0.006546	0.005847
36861	47537	3.42038938869	13.5375	1	0.010069	0.003235	0.006834
45398	33636	0	0	0	0.003092	2.1e-05	0.003071
41587	51042	0	0	0	0.000641	0	0.000641
33909	44936	0	0	0	0.004045	1.4e-05	0.004031
38624	34133	0	0	0	0.000118	4e-06	0.000114
49357	38954	0	0	0	3e-06	4e-06	1e-06
51565	46534	0	0	0	4.1e-05	0.000684	0.000643
44809	39606	0	0	0	0	0	0
48916	39655	0	0	0	0.001141	0.002381	0.00124
51817	39779	0	0	0	0.001228	0	0.001228
43944	51648	0	0	0	0.003272	0.000192	0.00308
37634	38417	0	0	0	0.00387	0.000351	0.003519
38137	51379	0	0	0	1e-06	0.000391	0.00039
31191	42513	0	0	0	0.002452	0.000646	0.001806
43881	34974	0	0	0	0.006241	1.9e-05	0.006222
39604	47292	0	0	0	0.001428	0.000161	0.001267
43036	37977	0	0	0	0.003171	0.012711	0.00954
37310	46692	0	0	0	2.7e-05	9.8e-05	7.1e-05
45729	34588	0	0	0	0.00321	0	0.00321
50892	35708	0	0	0	0.001832	0.00209	0.000258
42466	39409	0	0	0	0.000144	0.00018	3.6e-05
45353	51758	0	0	0	0.000178	0.002282	0.002104
36338	31700	0.142212286147	0.9025	0	0.000903	0.002074	0.001171
47853	51958	0	0	0	0.005989	0	0.005989
43146	42504	0	0	0	1.6e-05	0.000222	0.000206
40602	51733	0.379150327446	1.805	0	0.031324	0.002433	0.028891
37043	38522	0	0	0	0.002356	6e-06	0.00235
47351	36488	0	0	0	0.003129	6e-06	0.003123
46744	33810	0	0	0	0.002641	0.000424	0.002217
38808	51438	0	0	0	0	9.6e-05	9.6e-05
41542	40930	0.176263532485	0.9025	0	0.010623	0.000128	0.010495
51569	34209	0	0	0	0.00544	0.000529	0.004911
40816	33283	0	0	0	0.000196	0.000715	0.000519
38729	32519	0	0	0	0.000137	0	0.000137
34400	45148	0	0	0	6.3e-05	0.019951	0.019888
37821	30915	0	0	0	0.00014	0.000177	3.7e-05
34092	49614	0	0	0	0.004816	0.000194	0.004622
51652	40338	0	0	0	0	0.005741	0.005741
39371	32519	0	0	0	0.00082	0	0.00082
40401	35889	0	0	0	0.001432	0.002534	0.001102
37771	51916	0	0	0	0	0.004053	0.004053
49389	33796	0	0	0	0.000383	0.00012	0.000263
48846	43692	0	0	0	0.000253	0.000231	2.2e-05
32777	46175	0	0	0	7e-05	0.001758	0.001688
45921	46001	0	0	0	7.3e-05	8.7e-05	1.4e-05
42753	32957	0	0	0	0.00045	0.004437	0.003987
47335	50812	0	0	0	0.000188	3.2e-05	0.000156
50444	32606	0.162029895037	0.9025	0	0.00241	0.001568	0.000842
40576	40257	0	0	0	2e-06	0.000452	0.00045
37819	46276	0.164046715872	0.9025	0	0.000438	0.028804	0.028366
51417	39245	0	0	0	5.9e-05	0.017927	0.017868
33557	47362	0.754468945013	4.5125	0	0.02827	0.00528	0.02299
32202	38786	0	0	0	0.002439	0	0.002439
39366	38036	0	0	0	0.011565	9.6e-05	0.011469
38957	51451	0	0	0	0.000105	3.7e-05	6.8e-05
47597	32671	0	0	0	9e-05	0	9e-05
44591	47021	0	0	0	0.008621	0	0.008621
31926	39695	0	0	0	3e-06	0.00025	0.000247
32671	47871	0	0	0	0	0	0
35125	42689	0	0	0	5.2e-05	0.000647	0.000595
42973	42932	0	0	0	0.000713	8.6e-05	0.000627
31674	45461	0	0	0	0.000554	0.004218	0.003664
49580	38242	0	0	0	0.000117	0.000227	0.00011
50305	31112	0	0	0	0.000601	0.000111	0.00049
35669	45187	0	0	0	0.007253	3.7e-05	0.007216
31916	40634	0	0	0	5e-06	6.2e-05	5.7e-05
39567	40889	0	0	0	0	0.000261	0.000261
48987	38685	0	0	0	0.000989	0.001136	0.000147
36318	36154	0	0	0	0.000271	0.000141	0.00013
43590	40550	0	0	0	0	0.002284	0.002284
37671	50186	0	0	0	0.00072	0	0.00072
43413	33192	0	0	0	0.010245	9e-06	0.010236
44663	47360	0	0	0	5e-06	0.002982	0.002977
39733	49994	0	0	0	2.3e-05	0.004713	0.00469
51559	46202	0	0	0	0	1e-06	1e-06
49099	35949	0	0	0	0.000422	0	0.000422
37501	44259	0	0	0	0.010307	0	0.010307
45267	39222	0	0	0	0.004404	2.6e-05	0.004378
37503	37753	0	0	0	0.000684	0.00011	0.000574
33938	51885	0	0	0	0.000952	0.000117	0.000835
35153	34539	0	0	0	0.001212	1e-05	0.001202
31445	42502	0	0	0	0.000208	0.000209	1.00000000000002e-06
45223	34759	0	0	0	0.006728	0.000259	0.006469
49483	42759	0	0	0	0.000106	3.9e-05	6.7e-05
39461	42476	0.812955120176	4.5125	0	0.022587	0.007697	0.01489
36380	51574	0	0	0	0.042109	2.3e-05	0.042086
51377	50957	0	0	0	0.000618	0	0.000618
41851	40331	0	0	0	0.002548	0.000726	0.001822
40709	39585	0	0	0	6e-06	0.000202	0.000196
34505	48449	0	0	0	0	2e-06	2e-06
33577	41164	0	0	0	0.004373	0.000314	0.004059
45269	31627	0	0	0	1.4e-05	1e-06	1.3e-05
39348	51318	0	0	0	7.5e-05	0.000559	0.000484
38448	35237	0	0	0	2.3e-05	0.000807	0.000784
50565	37377	0	0	0	0	0	0
45693	35288	0	0	0	0.001877	3e-06	0.001874
34088	47452	0	0	0	0.002634	0.003862	0.001228
36053	43468	0	0	0	1e-06	0.00207	0.002069
37528	49331	0	0	0	0.000346	0.001587	0.001241
42481	51455	0	0	0	0.000502	0	0.000502
34290	32114	0	0	0	0	0.001218	0.001218
49452	45621	0	0	0	0.004272	0.000325	0.003947
40358	34705	0	0	0	2.1e-05	0.000162	0.000141
40924	35615	0	0	0	0	3.1e-05	3.1e-05
32393	36434	0	0	0	8.8e-05	0.00146	0.001372
49425	44767	0	0	0	1.2e-05	0.000994	0.000982
34635	46744	0	0	0	5.9e-05	0.002641	0.002582
43552	36904	0	0	0	0	5.3e-05	5.3e-05
44971	50928	0.135269536008	0.9025	0	0.001808	0.003277	0.001469
49322	42095	0	0	0	3.6e-05	0	3.6e-05
34109	39451	0	0	0	0.00336	4.2e-05	0.003318
34815	35535	0	0	0	0.000623	0.000175	0.000448
33992	32419	0	0	0	9e-06	0.000456	0.000447
40027	47228	0	0	0	0.000197	0.001244	0.001047
43646	44862	0	0	0	0.012736	0.001222	0.011514
47140	46998	0	0	0	0	2.1e-05	2.1e-05
37323	36527	0	0	0	0	9e-06	9e-06
42421	49109	0	0	0	0.000292	0	0.000292
31524	44478	0	0	0	0.000674	0.000335	0.000339
41493	36963	0	0	0	0.000268	3e-06	0.000265
46375	38671	0	0	0	0	0.001052	0.001052
38128	51826	0	0	0	6e-06	0.001003	0.000997
32620	33171	0	0	0	0.000369	0.00255	0.002181
49595	39792	0	0	0	1e-06	0.001131	0.00113
34391	48606	0	0	0	7.4e-05	0.000341	0.000267
35686	33490	0	0	0	1e-06	4e-06	3e-06
49362	45865	0	0	0	0.000965	0.000192	0.000773
45594	47314	0	0	0	0.000141	0.000261	0.00012
32790	47235	0	0	0	4.5e-05	0	4.5e-05
49197	40886	0	0	0	0.001428	0	0.001428
47502	36897	0	0	0	2e-06	0.002011	0.002009
39178	48379	0	0	0	0.00168	0.000735	0.000945
32122	50626	0	0	0	0.000189	7.1e-05	0.000118
48217	49756	0	0	0	0.000172	9.1e-05	8.1e-05
35197	31258	0	0	0	1e-06	0	1e-06
37744	35542	0	0	0	1.7e-05	0.004426	0.004409
42158	32515	0	0	0	0	7.7e-05	7.7e-05
46630	44864	0	0	0	0.001456	1e-06	0.001455
48091	38966	0.484543297256	2.7075	0	0.002399	0.007068	0.004669
39142	33177	0	0	0	0.001513	0	0.001513
46429	40502	0	0	0	0.000341	0.017788	0.017447
50406	49881	0	0	0	8e-05	0	8e-05
34226	40079	0	0	0	0.006844	9e-05	0.006754
43534	41115	0	0	0	0	0.002735	0.002735
48810	32967	0	0	0	0.002856	0.002339	0.000517
37208	34477	0	0	0	0.00078	0.000243	0.000537
34219	33142	0	0	0	0.000728	0.000966	0.000238
34525	41015	0	0	0	2e-06	0.003006	0.003004
51095	50319	0	0	0	0.000137	0.003738	0.003601
32470	44080	0.135269536008	0.9025	0	0.005718	0.002203	0.003515
45699	48850	0	0	0	0.007407	0.000159	0.007248
32979	35864	0	0	0	0	0.002393	0.002393
35240	43617	0	0	0	0.000211	0	0.000211
33066	41888	0	0	0	0.000116	0.000995	0.000879
51263	48124	0	0	0	0.001238	0.003762	0.002524
39906	47500	0	0	0	2e-06	0.015048	0.015046
47928	51014	0	0	0	8e-05	0.000814	0.000734
42552	39987	0	0	0	0	0.002515	0.002515
41000	48494	0	0	0	0.003333	0	0.003333
49472	51564	0.15105573138	0.9025	0	0.001003	0.002351	0.001348
45042	45045	0	0	0	0	0	0
31528	42764	0	0	0	1.9e-05	0.000894	0.000875
44674	36132	0	0	0	0.000343	0.000469	0.000126
48896	31384	0	0	0	3.1e-05	0.003969	0.003938
41979	33976	0.524898576274	2.7075	0	0.024089	0.005978	0.018111
49245	49031	0	0	0	0.003276	0	0.003276
51598	38066	0	0	0	0.004595	4.5e-05	0.00455
32561	36191	0	0	0	0.00079	0.001076	0.000286
49534	39950	0	0	0	0	1.9e-05	1.9e-05
49063	38058	0	0	0	0	0.001369	0.001369
45854	36603	0	0	0	0	0.001385	0.001385
43698	50069	0	0	0	0.008842	9.3e-05	0.008749
46399	40319	0	0	0	0.00825	9e-05	0.00816
51725	42540	0	0	0	0	0	0
34311	51597	0	0	0	0.007975	0.004409	0.003566
35760	43177	0	0	0	1e-06	0.001374	0.001373
51142	37078	0	0	0	0.000153	0.000925	0.000772
41579	50703	0	0	0	0.002587	0.00138	0.001207
38918	33534	0	0	0	0.001168	0.001026	0.000142
41626	49674	0	0	0	0.000582	6e-05	0.000522
51429	46856	0	0	0	0.000342	0.001958	0.001616
38424	33772	0	0	0	0.00134	0.003799	0.002459
44319	49322	0	0	0	7e-04	3.6e-05	0.000664
50620	32129	0	0	0	0	6.5e-05	6.5e-05
37272	39672	0	0	0	7e-06	4.1e-05	3.4e-05
44746	46008	0	0	0	0	0.007576	0.007576
42926	34734	0	0	0	0.000126	0	0.000126
33689	40905	0	0	0	0.00074	9.4e-05	0.000646
39700	40325	0	0	0	3.7e-05	0.00013	9.3e-05
44166	48876	0	0	0	6.2e-05	5e-06	5.7e-05
44435	44363	0	0	0	0.000294	0.00129	0.000996
44834	34888	0	0	0	2.8e-05	0.000207	0.000179
50512	41852	0	0	0	0.001408	0.010899	0.009491
43914	36835	0	0	0	0.000867	0.002541	0.001674
46339	50072	0.16154265727	0.9025	0	0.001089	0.001131	4.20000000000002e-05
32105	35260	0	0	0	9e-06	0	9e-06
36767	49573	0	0	0	0.000481	0.028458	0.027977
34648	35305	0	0	0	0	0	0
35974	51545	0.342286530063	1.805	0	0.026002	0.00255	0.023452
42053	47527	0	0	0	0	0.002733	0.002733
37113	30858	0	0	0	0.001467	7.2e-05	0.001395
35121	38547	0.324611102122	1.805	0	0.011926	0.003026	0.0089
36875	36016	0	0	0	6.4e-05	0.000788	0.000724
51246	40198	0	0	0	1.4e-05	3.8e-05	2.4e-05
42826	41251	0	0	0	4.5e-05	0.000209	0.000164
44244	32065	0	0	0	0.000283	0.001577	0.001294
46987	49061	0	0	0	0.001031	9e-06	0.001022
39100	33843	0	0	0	2.9e-05	0	2.9e-05
48538	46752	0	0	0	0	0.017044	0.017044
50071	42597	0	0	0	0	0.000193	0.000193
32710	40410	0	0	0	0.001574	2.9e-05	0.001545
45660	35150	0	0	0	0.00467	0.000145	0.004525
31549	41123	0	0	0	0.000769	2e-05	0.000749
47858	47010	0	0	0	1.9e-05	0.00275	0.002731
35914	41593	0	0	0	7e-06	3e-06	4e-06
41903	31617	0	0	0	0.000434	0.000447	1.3e-05
32337	33420	0	0	0	0	0.006877	0.006877
50332	50110	0.329136339209	1.805	0	0.001704	0.007084	0.00538
35829	45199	0	0	0	1e-06	0	1e-06
39609	51255	0	0	0	2.4e-05	0	2.4e-05
44068	36140	0.144535923081	0.9025	0	0.002933	0.019563	0.01663
50024	47118	0	0	0	0.002059	4e-06	0.002055
33386	45585	0	0	0	0.009536	7e-06	0.009529
31553	32340	0	0	0	1e-06	0.004512	0.004511
33419	33886	0	0	0	0.003069	0.000113	0.002956
41857	47213	0	0	0	0.000307	0.000104	0.000203
51942	49892	0	0	0	0.001065	0.000766	0.000299
40586	51769	0	0	0	0	0.005048	0.005048
40293	50751	0	0	0	0.00343	0	0.00343
35662	48575	0	0	0	0.001029	0.002482	0.001453
48780	40448	0	0	0	0.000352	0.001466	0.001114
32002	36269	0	0	0	0.001717	0.000833	0.000884
32039	35130	0	0	0	0	7e-06	7e-06
45044	33421	0	0	0	0.000364	0.000266	9.8e-05
39132	50337	0	0	0	0.002801	2.8e-05	0.002773
40820	40206	0	0	0	0.000652	0.000996	0.000344
41905	41165	0	0	0	0	1.8e-05	1.8e-05
36851	43660	0	0	0	1.3e-05	0.000362	0.000349
49195	33205	0	0	0	0.00016	0.001197	0.001037
42600	33238	0	0	0	0.001312	0.000541	0.000771
48846	36514	0	0	0	0.000253	0.001517	0.001264
47061	45055	0	0	0	0	0.003859	0.003859
39561	43249	0	0	0	2.7e-05	1.2e-05	1.5e-05
41513	41673	0	0	0	0.000722	4e-05	0.000682
43517	49354	0	0	0	0.004884	2.6e-05	0.004858
40126	39269	0.180464255463	0.9025	0	0.005552	0.005684	0.000132
48351	35561	0	0	0	0	8e-06	8e-06
32362	38862	0	0	0	0	1.2e-05	1.2e-05
31186	32146	0	0	0	0.000149	2.3e-05	0.000126
50709	44809	0	0	0	2e-05	0	2e-05
51375	46583	0.135269536008	0.9025	0	0.005139	0.005167	2.79999999999994e-05
50170	30973	0	0	0	3e-06	0.002534	0.002531
34574	43891	0	0	0	0.00045	0	0.00045
51057	49739	0	0	0	2e-06	0	2e-06
45712	33291	0	0	0	0.00039	0.000671	0.000281
44854	43427	0	0	0	0	0.0043	0.0043
35260	42924	0	0	0	0	1e-06	1e-06
51103	43347	0	0	0	0	0	0
44907	47481	0	0	0	8.1e-05	0	8.1e-05
51684	32707	0	0	0	0	8.5e-05	8.5e-05
41457	49780	0	0	0	7e-06	0.000122	0.000115
49080	33006	0	0	0	0	0.000124	0.000124
50782	39995	0	0	0	6.9e-05	8.7e-05	1.8e-05
50963	38533	0	0	0	3e-06	0	3e-06
47284	49309	0	0	0	0.001484	8e-06	0.001476
50132	44012	0	0	0	1e-06	0.000187	0.000186
42121	48864	0	0	0	0.000829	0	0.000829
