Node1	Node2	AdamicAdar	WeightedKatz	IsEdge
50345	41199	0	0.0	0
45974	51610	0	0.0	0
34865	32495	0	0.0	0
38407	35726	0	0.0	0
36834	34618	0	0.0	0
41701	38553	0	0.0	0
51843	46522	0	0.0	0
40169	35827	0	0.0	0
41960	43885	0	0.0	0
49952	50533	0	0.0	0
51566	48994	0	0.0	0
33869	47143	0	0.0	0
32730	34603	0	0.0	0
40539	36240	0	0.0	0
31994	50468	0	0.0	0
38027	40373	0.157588607846	0.9025	0
50096	36598	0	0.0	0
43182	48986	0	0.0	0
37332	45256	0	0.0	0
47739	31204	0	0.0	0
47939	47211	0	0.0	0
36941	45366	0	0.0	0
51002	37448	0.325325030547	1.805	0
38239	48336	0	0.0	0
35666	43902	0	0.0	0
45173	36218	0	0.0	0
33941	33827	0	0.0	0
37310	51724	0	0.0	0
31921	31152	0	0.0	0
42701	39071	0	0.0	0
44218	50478	0	0.0	0
43621	42807	0.135269536008	0.9025	0
51646	41177	0	0.0	0
31488	37696	0	0.0	0
40343	50993	0	0.0	0
43679	50562	0	0.0	0
40800	51039	0	0.0	0
50515	36805	0	0.0	0
48117	51677	0	0.0	0
43957	51124	0	0.0	0
40556	48726	0.861220910113	4.5125	0
38766	39172	0	0.0	0
51541	47606	0	0.0	0
47776	43672	0	0.0	0
35421	37426	0	0.0	0
31209	45256	0.142212286147	0.9025	0
34859	49220	0	0.0	0
34048	51663	0	0.0	0
45601	38844	0	0.0	0
51476	45325	0	0.0	0
50464	43428	0	0.0	0
37344	46296	0	0.0	0
46411	43652	0	0.0	0
44081	42244	0	0.0	0
40592	47079	0	0.0	0
50164	44473	0	0.0	0
32418	34822	0	0.0	0
41463	32980	0	0.0	0
43522	46014	0.135269536008	0.9025	0
44320	31857	0	0.0	0
45977	33505	0	0.0	0
39001	39924	0	0.0	0
50655	46832	0	0.0	0
37340	39651	0	0.0	0
48598	47003	0	0.0	0
37096	50485	0	0.0	0
51585	48968	0	0.0	0
51093	38768	0	0.0	0
33901	47028	0	0.0	0
41117	48033	0	0.0	0
50972	43439	0	0.0	0
47210	34324	0	0.0	0
38203	45606	0	0.0	0
36288	47997	0	0.0	0
51233	49575	0	0.0	0
34141	49487	0	0.0	0
45438	37469	0	0.0	0
43889	43892	0	0.0	0
47326	42528	0	0.0	0
40095	45021	0	0.0	0
48084	46790	0	0.0	0
40598	47316	0.156122456295	0.9025	0
48095	44093	0	0.0	0
32657	48618	0	0.0	0
48969	46224	0	0.0	0
30878	47872	0	0.0	0
38382	39243	0	0.0	0
33702	42785	0	0.0	0
35555	41734	0	0.0	0
46782	50057	0	0.0	0
32083	36775	0	0.0	0
35395	44903	0	0.0	0
37858	47708	0	0.0	0
41814	51107	0	0.0	0
40279	48375	0	0.0	0
44136	39508	0	0.0	0
42744	40083	0.145691818802	0.9025	0
41437	37374	0	0.0	0
31809	31891	0	0.0	0
48510	43525	0	0.0	0
42708	32898	0	0.0	0
32357	37875	0	0.0	0
35830	39280	0	0.0	0
35254	51778	0	0.0	0
46127	33778	0	0.0	0
37268	39384	0	0.0	0
50187	41484	0	0.0	0
43961	51821	0	0.0	0
33243	36878	0	0.0	0
34268	38870	0	0.0	0
51081	34041	0	0.0	0
32286	37170	0	0.0	0
51701	41982	0	0.0	0
34215	50346	0	0.0	0
31603	50624	0	0.0	0
38829	38343	0	0.0	0
40032	31576	0	0.0	0
41542	45295	0	0.0	0
43174	38662	0	0.0	0
40775	47291	0	0.0	0
49067	48717	0	0.0	0
38922	34506	0	0.0	0
47854	43692	0	0.0	0
39520	43528	0	0.0	0
50039	51520	0	0.0	0
35571	40233	0	0.0	0
45412	34526	0	0.0	0
39006	46036	0	0.0	0
48245	35691	0	0.0	0
40331	38503	0	0.0	0
48445	45311	0	0.0	0
37992	37851	0	0.0	0
45945	36018	0	0.0	0
31823	50765	0	0.0	0
45377	48720	0	0.0	0
42452	40570	0	0.0	0
39970	38186	0	0.0	0
35391	46547	0	0.0	0
42677	30872	0	0.0	0
51409	31564	0	0.0	0
34644	43915	0	0.0	0
45253	30915	0	0.0	0
33718	50995	0	0.0	0
44932	39053	0	0.0	0
46324	47122	0	0.0	0
43119	47303	0	0.0	0
44508	41979	0	0.0	0
32655	39940	0	0.0	0
38569	47633	0	0.0	0
48810	45080	0	0.0	0
39369	45747	0.420304135005	1.805	0
36710	46724	0.349106202199	1.805	0
42569	35819	0	0.0	0
33598	43190	0	0.0	0
36895	34353	0	0.0	0
33677	42115	0	0.0	0
48536	31162	0	0.0	0
50012	40417	0	0.0	0
31416	35148	0	0.0	0
32174	47834	0	0.0	0
35421	40602	0	0.0	0
50978	36953	0	0.0	0
50887	44472	0	0.0	0
48037	41831	0	0.0	0
40601	44309	0	0.0	0
51752	49559	0	0.0	0
47408	42671	0	0.0	0
51135	51817	0	0.0	0
47847	37339	0	0.0	0
43399	35694	0	0.0	0
37635	51289	0	0.0	0
32620	43970	0	0.0	0
31002	41531	0	0.0	0
46057	37838	0	0.0	0
31699	41323	0	0.0	0
47607	31001	0	0.0	0
39700	50460	0	0.0	0
36282	51808	0	0.0	0
46972	38246	0	0.0	0
41526	50212	0	0.0	0
35164	51812	0	0.0	0
33197	37000	0	0.0	0
38110	44015	0	0.0	0
35414	32665	0	0.0	0
45972	43729	0	0.0	0
39525	45044	0	0.0	0
49094	49377	0	0.0	0
46557	31615	0	0.0	0
35640	37864	0	0.0	0
41851	51582	0	0.0	0
31963	33915	0	0.0	0
46644	36604	0	0.0	0
48252	39323	0	0.0	0
37164	32694	0	0.0	0
41537	35188	0	0.0	0
32495	32285	0	0.0	0
40492	32413	0	0.0	0
47707	41027	0	0.0	0
47961	30955	0	0.0	0
46333	40010	0	0.0	0
48394	49810	0	0.0	0
36979	48493	0	0.0	0
34690	43779	0	0.0	0
35371	46923	0.136032985442	0.9025	0
47466	51672	0	0.0	0
51898	40972	0	0.0	0
35448	33976	0.135269536008	0.9025	0
38961	42620	0	0.0	0
42733	37578	0	0.0	0
44890	33561	0	0.0	0
47135	42950	0	0.0	0
36821	34195	0	0.0	0
41974	41351	0	0.0	0
36416	42613	0	0.0	0
48764	41026	0	0.0	0
33706	49009	0	0.0	0
51671	36775	0	0.0	0
35067	48096	0	0.0	0
38288	33868	0	0.0	0
32847	49568	0	0.0	0
49671	41094	0.213577952324	0.9025	0
50514	36187	0	0.0	0
40749	46453	0	0.0	0
34072	32026	0	0.0	0
44041	44231	0	0.0	0
43368	41124	0	0.0	0
51446	50214	0	0.0	0
36945	42125	0	0.0	0
49247	36094	0.362533426982	1.805	0
46660	50425	0	0.0	0
49819	38182	0	0.0	0
41301	46104	0	0.0	0
46540	44584	0	0.0	0
46444	39100	0	0.0	0
30933	42412	0	0.0	0
41932	40570	0	0.0	0
32517	50897	0	0.0	0
46373	49976	0	0.0	0
38591	40891	0	0.0	0
43566	43496	0	0.0	0
48486	36239	0	0.0	0
50099	48198	0	0.0	0
47191	33232	0	0.0	0
44386	36829	0	0.0	0
46189	50637	0	0.0	0
45202	34125	0	0.0	0
51419	41839	0	0.0	0
38356	45771	0	0.0	0
34078	35596	0	0.0	0
43985	48968	0	0.0	0
46352	43217	0	0.0	0
41132	32052	0	0.0	0
41140	37623	0	0.0	0
34097	43797	0.154614499275	0.9025	0
35588	31195	0	0.0	0
49013	50639	0	0.0	0
37342	50822	0	0.0	0
38169	40280	0	0.0	0
48479	47795	0	0.0	0
39362	43269	0	0.0	0
32530	47218	0	0.0	0
42114	48915	0	0.0	0
30972	32624	0	0.0	0
37692	40924	0	0.0	0
36094	35612	0.228204911419	0.9025	0
51261	34868	0	0.0	0
39036	35253	0	0.0	0
45450	38519	0	0.0	0
44344	34968	0	0.0	0
32142	42956	0	0.0	0
42093	51648	0	0.0	0
51813	47714	0	0.0	0
44301	38427	0	0.0	0
38640	41231	0	0.0	0
36756	42589	0	0.0	0
35376	42659	0	0.0	0
38847	51700	0	0.0	0
44549	38675	0	0.0	0
51780	36951	0	0.0	0
42979	45025	0	0.0	0
38877	49201	0.14660375959	0.9025	0
40137	45356	0.142212286147	0.9025	0
31732	43694	0	0.0	0
51181	33902	0	0.0	0
51673	46521	0	0.0	0
36092	50633	0	0.0	0
48422	40852	0	0.0	0
36619	32580	0	0.0	0
40015	48550	0	0.0	0
50466	39160	0	0.0	0
38882	47494	0	0.0	0
35266	45049	0	0.0	0
50087	50800	0	0.0	0
36941	38976	1.20114443989	6.3175	0
43872	40894	0	0.0	0
45923	49318	0	0.0	0
38178	30904	0	0.0	0
45195	43318	0	0.0	0
38357	33463	0	0.0	0
33266	42171	0	0.0	0
44853	48598	0	0.0	0
45675	38537	0	0.0	0
50865	45231	0	0.0	0
41133	35160	0	0.0	0
45757	41513	0	0.0	0
41920	47936	0	0.0	0
31960	38417	0	0.0	0
33204	49206	0	0.0	0
46990	36121	0	0.0	0
48083	45090	0	0.0	0
51926	46037	0	0.0	0
39983	40279	0	0.0	0
36439	40629	0	0.0	0
45823	47847	0	0.0	0
35112	48507	0	0.0	0
35753	49187	0	0.0	0
44698	39999	0	0.0	0
39768	50985	0	0.0	0
46285	41880	0	0.0	0
51952	39556	0	0.0	0
46717	33688	0	0.0	0
35051	36725	0.156122456295	0.9025	0
46703	47380	0	0.0	0
50000	33484	0	0.0	0
44257	34726	0	0.0	0
50116	38940	0	0.0	0
44148	49450	0	0.0	0
42305	41879	0	0.0	0
42578	38685	0	0.0	0
50716	39818	0.169494474237	0.9025	0
46816	41345	0	0.0	0
48459	41014	0	0.0	0
40201	33072	0	0.0	0
50571	45958	0	0.0	0
48655	32775	0	0.0	0
43267	36288	0	0.0	0
50579	43305	0	0.0	0
37917	42713	0	0.0	0
37140	32716	0	0.0	0
50826	51370	0	0.0	0
42330	41285	0	0.0	0
39155	39109	0	0.0	0
34347	50303	0	0.0	0
32159	51794	0	0.0	0
34309	51915	0	0.0	0
40406	39807	0	0.0	0
41459	39994	0	0.0	0
48288	37001	0	0.0	0
43855	36328	0	0.0	0
50698	45474	0	0.0	0
46400	45868	0	0.0	0
36598	34885	0	0.0	0
40159	51000	0	0.0	0
35780	37139	0	0.0	0
38536	41406	0	0.0	0
47772	33371	0.136032985442	0.9025	0
34128	48035	0	0.0	0
38270	44857	0	0.0	0
38292	35918	0	0.0	0
42047	42131	0	0.0	0
47794	34616	0	0.0	0
42398	40853	0	0.0	0
41106	48695	0	0.0	0
51123	51559	0	0.0	0
32136	40393	0	0.0	0
50755	33119	0	0.0	0
41913	39053	0	0.0	0
36456	39926	0	0.0	0
34395	43765	0	0.0	0
31587	31217	0	0.0	0
39184	31036	0	0.0	0
44994	38662	0	0.0	0
46446	32480	0	0.0	0
38667	37860	0	0.0	0
40595	41382	0	0.0	0
32531	37971	0	0.0	0
37355	41998	0	0.0	0
48373	47522	0.543451032321	2.7075	0
45601	49249	0.135269536008	0.9025	0
46270	38126	0	0.0	0
36704	51420	0	0.0	0
37747	49403	0	0.0	0
48683	34765	0	0.0	0
50090	36494	0	0.0	0
49991	36551	0	0.0	0
43422	33265	0	0.0	0
45861	32010	0	0.0	0
39845	36000	0	0.0	0
36996	40566	0	0.0	0
34927	45412	0	0.0	0
33355	48973	0	0.0	0
46749	43687	0	0.0	0
38095	35853	0	0.0	0
39752	31181	0	0.0	0
43456	49183	0	0.0	0
47016	32341	0	0.0	0
44960	45808	0	0.0	0
47577	50509	0	0.0	0
38919	40735	0	0.0	0
51464	42800	0	0.0	0
38034	51426	0	0.0	0
41535	43265	0	0.0	0
49535	37204	0	0.0	0
34094	46044	0	0.0	0
51914	51370	0	0.0	0
51511	42848	0	0.0	0
46244	42491	0	0.0	0
38357	49026	0.156122456295	0.9025	0
36201	35384	0	0.0	0
48952	35419	0	0.0	0
38746	49168	0	0.0	0
38870	34535	0	0.0	0
50047	33681	0	0.0	0
40879	46486	0	0.0	0
36272	38635	0	0.0	0
32292	36865	0	0.0	0
